LAMMPS data file: ice X at ~175 GPa, 384 atoms

384 atoms
2 atom types

2.077773 12.693427 xlo xhi
2.077773 12.693427 ylo yhi
2.077773 12.693427 zlo zhi

Masses

1 1.0079
2 15.999

Atoms # atomic

359 1 12.029948 8.049078 12.029948 0 0 0
360 1 12.029948 9.376035 10.702992 0 0 0
361 2 10.039513 10.039513 2.077773 0 0 0
362 2 11.366470 11.366470 3.404730 0 0 0
363 1 10.702992 10.702992 2.741252 0 0 0
364 1 10.702992 12.029948 4.068208 0 0 0
365 1 12.029948 10.702992 4.068208 0 0 0
366 1 12.029948 12.029948 2.741252 0 0 0
367 2 10.039513 10.039513 4.731687 0 0 0
368 2 11.366470 11.366470 6.058643 0 0 0
369 1 10.702992 10.702992 5.395165 0 0 0
370 1 10.702992 12.029948 6.722122 0 0 0
371 1 12.029948 10.702992 6.722122 0 0 0
372 1 12.029948 12.029948 5.395165 0 0 0
373 2 10.039513 10.039513 7.385600 0 0 0
374 2 11.366470 11.366470 8.712557 0 0 0
375 1 10.702992 10.702992 8.049078 0 0 0
376 1 10.702992 12.029948 9.376035 0 0 0
377 1 12.029948 10.702992 9.376035 0 0 0
378 1 12.029948 12.029948 8.049078 0 0 0
379 2 10.039513 10.039513 10.039513 0 0 0
380 2 11.366470 11.366470 11.366470 0 0 0
381 1 10.702992 10.702992 10.702992 0 0 0
382 1 10.702992 12.029948 12.029948 0 0 0
383 1 12.029948 10.702992 12.029948 0 0 0
384 1 12.029948 12.029948 10.702992 0 0 0
