Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
 124,4.992e-05,8.396e+01,2.7059,2.2603,149.36,116.52,20.890,12.164,0.09308,0.074644,1.919e+01,5.6011,5.5196,167.26,132.88,30.375,18.956,0.085574,0.070200
 125,4.992e-05,8.063e+01,4.2846,3.9960,147.71,115.33,21.136,12.851,0.09324,0.075106,1.078e+01,4.1556,4.0353,117.33, 90.42, 4.858, 3.451,0.085674,0.070334
 126,4.992e-05,7.989e+01,3.6400,3.3974,148.67,115.68,24.451,13.892,0.09308,0.074711,1.242e+01,1.1025,0.9038,129.04,100.19,10.726, 7.137,0.085557,0.070213
 127,4.992e-05,7.366e+01,1.8031,1.3979,140.22,108.94,16.299, 9.653,0.09298,0.074550,2.093e+01,5.0207,4.9303,176.04,140.74,33.177,20.599,0.084976,0.069424
 128,4.992e-05,8.424e+01,4.1835,3.8853,151.11,118.09,23.963,14.218,0.09351,0.075286,1.584e+01,2.5099,2.2871,150.06,118.06,19.042,12.173,0.085765,0.070425
 129,4.992e-05,8.296e+01,3.1976,2.9266,148.87,116.25,23.584,13.525,0.09314,0.075353,1.156e+01,2.8092,2.6396,122.16, 94.38,15.364, 9.980,0.086024,0.070794
 130,4.992e-05,7.109e+01,1.8071,1.4376,138.71,107.73,16.649,10.166,0.09302,0.075280,1.387e+01,4.9150,4.8228,137.52,107.51,21.858,13.875,0.085158,0.069721
 131,4.991e-05,7.810e+01,4.8301,4.6414,146.36,114.38,23.979,14.419,0.09274,0.074523,1.761e+01,2.4635,2.2330,160.04,126.91,22.543,14.208,0.085203,0.069701
 132,4.991e-05,8.034e+01,2.5193,2.2418,145.82,113.82,20.974,12.335,0.09285,0.074667,1.816e+01,2.4634,2.2752,161.63,128.36,30.307,18.884,0.085766,0.070527
 133,4.991e-05,7.762e+01,1.5772,1.3037,144.38,112.67,20.608,12.468,0.09278,0.074499,1.050e+01,2.5725,2.3764,114.99, 88.66, 5.179, 3.682,0.085968,0.070811
 134,4.991e-05,7.579e+01,4.9847,4.6140,143.86,112.02,22.810,13.116,0.09271,0.074673,1.210e+01,4.3999,4.2822,126.87, 98.61,11.941, 7.909,0.085089,0.069800
 135,4.991e-05,7.172e+01,2.7948,2.4992,137.97,107.24,17.092,10.138,0.09244,0.074289,2.006e+01,2.5937,2.4132,171.63,137.11,32.877,20.371,0.085063,0.069999
 136,4.991e-05,8.069e+01,1.6934,1.3905,147.47,115.19,23.704,14.013,0.09300,0.075223,1.517e+01,1.2171,0.9742,146.66,115.28,18.065,11.550,0.084566,0.069364
 137,4.991e-05,7.948e+01,4.3951,3.7714,145.49,113.69,22.131,12.735,0.09233,0.074598,1.135e+01,6.3176,6.2438,120.06, 92.99,13.548, 8.902,0.087169,0.071830
 138,4.990e-05,6.859e+01,3.8655,3.4365,134.90,104.72,16.572,10.126,0.09333,0.074969,1.362e+01,3.0520,2.9062,136.12,106.47,22.184,14.033,0.084632,0.069343
 139,4.990e-05,7.666e+01,1.9494,1.6238,144.49,112.79,24.236,14.510,0.09222,0.074490,1.701e+01,1.8347,1.5745,156.87,124.40,21.404,13.519,0.085056,0.069876
 140,4.990e-05,7.722e+01,3.1481,2.5339,142.69,111.38,19.967,11.732,0.09218,0.074342,1.700e+01,6.5689,6.5031,155.84,123.73,27.422,17.143,0.084866,0.069801
 141,4.990e-05,7.623e+01,4.9498,4.6796,142.10,110.98,20.489,12.537,0.09239,0.074749,1.025e+01,3.8418,3.7173,113.87, 87.89, 5.940, 4.193,0.084383,0.068924
 142,4.990e-05,7.107e+01,2.6970,2.3332,138.41,107.70,22.604,13.043,0.09212,0.074187,1.231e+01,2.1940,1.9577,128.52,100.10,11.644, 7.706,0.084900,0.069781
 143,4.990e-05,7.178e+01,2.6981,2.3369,138.99,108.23,17.079,10.289,0.09219,0.074700,1.779e+01,5.6663,5.5875,160.34,127.80,29.252,18.208,0.084104,0.069009
 144,4.990e-05,7.668e+01,5.1653,4.9504,141.99,111.00,21.764,13.089,0.09189,0.074124,1.573e+01,3.1520,2.9819,149.86,118.49,20.767,13.150,0.084061,0.068689
 145,4.989e-05,7.562e+01,2.9319,2.6987,141.21,110.34,22.113,13.045,0.09217,0.073806,1.054e+01,1.3589,1.0713,115.18, 88.85,14.447, 9.420,0.084856,0.069798
 146,4.989e-05,6.790e+01,1.7016,1.4202,134.99,104.86,16.162, 9.923,0.09168,0.073390,1.253e+01,3.9020,3.7864,129.02,100.60,19.466,12.398,0.084882,0.069928
 147,4.989e-05,7.162e+01,4.8134,4.6169,138.37,108.01,21.714,13.108,0.09169,0.074438,1.655e+01,3.4965,3.3421,154.47,122.59,22.638,14.252,0.083942,0.068751
 148,4.989e-05,7.518e+01,3.0991,2.8982,140.14,109.38,20.266,12.007,0.09164,0.073969,1.674e+01,2.6319,2.4545,154.08,122.18,28.097,17.493,0.085503,0.070657
 149,4.989e-05,7.242e+01,1.5717,1.2587,138.24,107.93,19.664,11.989,0.09202,0.073800,9.832e+00,2.9437,2.7822,110.64, 85.33, 5.166, 3.704,0.084318,0.069137
 150,4.989e-05,6.982e+01,4.5746,4.2976,136.85,106.61,21.663,12.449,0.09172,0.073444,1.145e+01,3.0802,2.9163,122.97, 95.74,12.226, 8.046,0.083489,0.068345
 151,4.989e-05,6.781e+01,1.8810,1.5548,133.15,103.72,16.763, 9.990,0.09159,0.073731,1.820e+01,2.3240,2.1316,162.40,129.77,31.125,19.270,0.083966,0.068995
 152,4.988e-05,7.522e+01,1.5454,1.2671,140.87,110.10,22.778,13.497,0.09163,0.073766,1.453e+01,1.5014,1.2161,142.79,112.58,18.874,12.027,0.084116,0.069029
 153,4.988e-05,7.374e+01,4.2101,3.7116,139.00,108.60,21.192,12.413,0.09141,0.073683,1.027e+01,5.4331,5.3533,113.74, 88.20,13.335, 8.764,0.083631,0.068782
 154,4.988e-05,6.425e+01,3.1098,2.6543,130.05,101.01,15.806, 9.673,0.09156,0.072959,1.258e+01,2.9062,2.7562,129.78,101.45,20.742,13.143,0.083746,0.068760
 155,4.988e-05,7.103e+01,1.9336,1.6345,138.20,107.90,23.033,13.803,0.09108,0.073408,1.579e+01,1.3966,1.1714,149.91,118.80,20.454,12.956,0.084897,0.069732
 156,4.988e-05,7.226e+01,2.7014,2.2218,136.84,106.90,19.032,11.216,0.09131,0.073699,1.624e+01,5.2831,5.2007,151.95,120.79,26.632,16.600,0.084033,0.069174
 157,4.988e-05,6.994e+01,3.6682,3.3395,135.52,105.93,19.248,11.778,0.09074,0.072541,9.442e+00,3.4163,3.2823,107.95, 83.27, 4.882, 3.521,0.083423,0.068574
 158,4.988e-05,6.829e+01,2.7982,2.5268,135.19,105.37,22.004,12.606,0.09059,0.072655,1.098e+01,1.0815,0.9105,119.86, 93.22,11.086, 7.360,0.083118,0.068026
 159,4.987e-05,6.497e+01,1.7545,1.4311,130.02,101.29,15.898, 9.509,0.09085,0.073275,1.742e+01,4.2800,4.1765,158.63,126.87,29.383,18.230,0.083266,0.068392
 160,4.987e-05,7.237e+01,3.6953,3.4449,137.97,107.92,21.618,12.961,0.09056,0.072834,1.412e+01,2.5344,2.3262,140.51,110.86,18.901,12.028,0.083283,0.068424
 161,4.987e-05,7.089e+01,2.7476,2.5076,136.12,106.34,21.060,12.309,0.09043,0.072397,9.851e+00,1.6776,1.4062,111.05, 85.77,13.317, 8.708,0.082718,0.067730
 162,4.987e-05,6.297e+01,1.4743,1.2207,128.85,100.18,15.917, 9.718,0.09034,0.073109,1.179e+01,4.2237,4.1201,124.75, 97.57,19.046,12.134,0.083106,0.068365
 163,4.987e-05,6.714e+01,4.6956,4.5135,133.28,104.24,21.171,12.770,0.09047,0.072855,1.568e+01,2.6228,2.4221,149.60,119.03,22.047,13.873,0.083614,0.068920
 164,4.987e-05,7.041e+01,2.2030,1.9465,134.90,105.44,19.672,11.619,0.09028,0.072551,1.541e+01,1.7316,1.4665,147.48,117.10,27.057,16.832,0.082812,0.068020
 165,4.986e-05,6.795e+01,1.5412,1.2750,133.30,104.23,19.058,11.574,0.09015,0.072371,9.221e+00,1.9474,1.6902,106.66, 82.37, 5.949, 4.205,0.082450,0.067697
 166,4.986e-05,6.510e+01,3.8866,3.5371,131.06,102.19,20.339,11.772,0.09010,0.072088,1.082e+01,3.8718,3.7468,118.83, 92.53,12.202, 8.027,0.082440,0.067738
 167,4.986e-05,6.329e+01,2.8993,2.6828,128.38,100.07,16.527, 9.922,0.08993,0.071951,1.701e+01,2.9693,2.8190,156.32,124.96,29.457,18.242,0.083180,0.068573
 168,4.986e-05,7.035e+01,1.8339,1.5403,135.63,106.06,21.437,12.787,0.09006,0.072899,1.369e+01,1.0382,0.8683,138.28,109.00,17.989,11.496,0.082415,0.067674
 169,4.986e-05,6.863e+01,3.4962,2.9889,133.78,104.59,20.168,11.849,0.08960,0.072019,9.534e+00,4.8231,4.7311,108.78, 84.31,11.511, 7.635,0.082355,0.067496
 170,4.986e-05,6.065e+01,2.7606,2.2954,126.09, 98.05,15.678, 9.553,0.08984,0.072201,1.158e+01,2.6456,2.4790,123.64, 96.79,19.719,12.532,0.082177,0.067404
 171,4.985e-05,6.586e+01,1.7920,1.4844,131.72,102.96,21.641,13.042,0.08989,0.072428,1.512e+01,2.1395,1.9060,146.95,116.88,20.882,13.173,0.082183,0.067478
 172,4.985e-05,6.827e+01,2.5643,2.1652,132.51,103.65,18.816,11.125,0.08964,0.071899,1.479e+01,5.3081,5.2257,144.15,114.59,24.733,15.469,0.082436,0.067831
 173,4.985e-05,6.637e+01,3.7953,3.3841,131.10,102.61,19.054,11.656,0.08935,0.071790,9.052e+00,2.7212,2.5442,105.00, 81.18, 6.006, 4.261,0.082804,0.068165
 174,4.985e-05,6.283e+01,2.0261,1.7114,128.56,100.21,20.604,11.902,0.08955,0.072532,1.056e+01,1.6859,1.4348,117.52, 91.60,11.287, 7.475,0.081454,0.066801
 175,4.985e-05,6.200e+01,2.1385,1.8227,127.03, 99.07,16.016, 9.736,0.08931,0.072090,1.612e+01,4.3936,4.2932,151.73,121.35,27.431,17.052,0.082599,0.068167
 176,4.985e-05,6.789e+01,3.6289,3.3334,132.48,103.78,20.354,12.278,0.08972,0.072309,1.340e+01,1.8962,1.6262,136.51,107.94,19.056,12.098,0.081734,0.067157
 177,4.984e-05,6.716e+01,2.3579,2.1003,131.52,102.95,20.672,12.174,0.08936,0.072004,9.326e+00,1.5252,1.2536,107.62, 83.37,13.614, 8.892,0.081107,0.066359
 178,4.984e-05,5.859e+01,1.5229,1.2390,123.19, 95.74,14.745, 9.054,0.08912,0.071360,1.147e+01,2.7681,2.6094,122.26, 95.67,18.818,11.953,0.083550,0.069307
 179,4.984e-05,6.446e+01,3.6164,3.3816,130.63,102.19,20.878,12.587,0.08916,0.071522,1.411e+01,2.7632,2.5739,140.64,111.51,20.776,13.114,0.082296,0.067777
 180,4.984e-05,6.646e+01,2.6129,2.3952,129.58,101.28,19.184,11.288,0.08936,0.072514,1.516e+01,1.6374,1.3609,146.25,116.41,26.990,16.758,0.082202,0.067944
 181,4.984e-05,6.414e+01,1.4433,1.1532,128.47,100.38,18.421,11.256,0.08949,0.071687,8.573e+00,2.7557,2.5867,102.00, 78.82, 4.909, 3.557,0.080968,0.066333
 182,4.983e-05,6.275e+01,3.9919,3.7497,129.13,100.60,19.834,11.431,0.08830,0.070971,1.001e+01,2.6663,2.4834,113.26, 88.25,11.734, 7.731,0.081364,0.066603
 183,4.983e-05,5.910e+01,1.4999,1.2029,123.01, 95.83,15.518, 9.190,0.08836,0.070912,1.621e+01,1.6711,1.3922,152.57,122.03,28.667,17.747,0.081290,0.066859
 184,4.983e-05,6.682e+01,1.2923,1.0598,131.86,103.14,20.761,12.411,0.08902,0.071255,1.290e+01,1.1626,0.9533,133.91,105.58,17.894,11.430,0.080647,0.066122
 185,4.983e-05,6.414e+01,3.2189,2.8156,128.70,100.75,18.776,11.113,0.08819,0.071169,8.976e+00,3.7533,3.6329,104.18, 80.63, 9.326, 6.279,0.082616,0.068388
 186,4.983e-05,5.915e+01,2.0115,1.5931,124.38, 96.81,15.907, 9.536,0.08847,0.071818,1.057e+01,1.6841,1.4275,117.08, 91.58,18.780,11.988,0.080561,0.066203
 187,4.983e-05,6.053e+01,1.7513,1.4077,124.85, 97.58,20.440,12.318,0.08821,0.070973,1.538e+01,1.9892,1.7439,148.40,118.77,22.911,14.354,0.081872,0.067757
 188,4.982e-05,6.517e+01,3.8125,3.1910,130.18,102.05,18.705,11.305,0.08813,0.070973,1.297e+01,6.2838,6.2136,133.87,106.19,21.684,13.677,0.080169,0.065580
 189,4.982e-05,6.433e+01,3.7322,3.1490,128.76,100.88,18.234,11.101,0.08834,0.071231,8.913e+00,2.3152,2.1149,104.71, 81.19, 6.242, 4.390,0.081272,0.067231
 190,4.982e-05,5.719e+01,1.8857,1.5581,121.29, 94.55,19.092,11.129,0.08777,0.070665,1.050e+01,1.8994,1.6348,117.41, 91.88,13.309, 8.693,0.080384,0.065944
 191,4.982e-05,6.094e+01,2.3062,1.9219,126.31, 98.74,17.866,10.900,0.08851,0.071147,1.440e+01,3.9521,3.8395,142.41,113.59,24.969,15.595,0.080859,0.066597
 192,4.982e-05,6.342e+01,2.4207,2.0107,127.28, 99.68,19.220,11.631,0.08782,0.070028,1.331e+01,0.9926,0.8320,136.70,108.72,19.752,12.487,0.079773,0.065436
 193,4.981e-05,6.289e+01,2.1428,1.7982,127.18, 99.72,19.834,11.852,0.08737,0.070425,8.708e+00,2.6140,2.4471,103.17, 80.13,12.645, 8.333,0.079882,0.065498
 194,4.981e-05,5.650e+01,1.4508,1.1594,121.22, 94.31,15.452, 9.462,0.08720,0.069986,1.058e+01,2.7995,2.6392,117.31, 91.65,16.755,10.727,0.080818,0.066757
 195,4.981e-05,6.039e+01,2.8879,2.6388,125.92, 98.50,19.833,11.973,0.08699,0.070448,1.338e+01,1.1335,0.9328,137.48,109.04,19.431,12.332,0.079266,0.065006
 196,4.981e-05,6.247e+01,1.4124,1.1283,125.98, 98.50,18.220,10.844,0.08684,0.069454,1.436e+01,1.9598,1.7237,142.35,113.52,25.807,16.064,0.080122,0.066167
 197,4.981e-05,5.941e+01,1.2679,1.0080,123.82, 96.69,17.947,10.917,0.08704,0.070470,8.021e+00,2.6022,2.4224, 97.86, 75.74, 5.119, 3.692,0.079611,0.065434
 198,4.980e-05,6.097e+01,3.6809,3.4497,126.98, 98.91,19.609,11.344,0.08774,0.070825,9.160e+00,1.5866,1.3056,107.59, 83.73, 9.690, 6.522,0.079472,0.065192
 199,4.980e-05,5.515e+01,1.5458,1.2756,117.47, 91.37,13.841, 8.208,0.08734,0.071049,1.599e+01,1.9149,1.6645,152.22,121.76,27.725,17.194,0.079382,0.065322
 200,4.980e-05,6.432e+01,2.3779,2.1084,129.74,101.27,20.039,12.017,0.08732,0.070604,1.170e+01,2.5179,2.3234,126.58, 99.29,16.201,10.444,0.079033,0.064845
 201,4.980e-05,6.113e+01,1.9321,1.6484,125.35, 97.79,18.458,10.787,0.08648,0.069482,8.711e+00,2.3264,2.1166,103.26, 79.60, 8.126, 5.520,0.080549,0.066616
 202,4.980e-05,5.768e+01,2.5252,2.1276,122.84, 95.50,15.256, 9.188,0.08666,0.070160,1.012e+01,5.0149,4.9325,114.85, 90.13,16.833,10.860,0.078539,0.064262
 203,4.979e-05,5.689e+01,2.9863,2.5457,120.45, 94.11,17.399,10.420,0.08575,0.069003,1.496e+01,2.1750,1.9497,147.05,117.69,22.114,13.897,0.079264,0.065406
 204,4.979e-05,6.344e+01,2.1290,1.8404,129.07,101.05,17.818,10.539,0.08580,0.068934,1.225e+01,2.4622,2.2702,129.75,102.12,19.280,12.180,0.079548,0.065773
 205,4.979e-05,6.169e+01,1.7157,1.4331,126.61, 99.20,18.051,10.724,0.08550,0.068926,8.695e+00,1.0874,0.8940,104.48, 80.91, 4.759, 3.522,0.078608,0.064711
 206,4.979e-05,5.490e+01,1.8352,1.5542,119.43, 93.43,17.709,10.205,0.08560,0.069406,1.009e+01,1.1062,0.9154,115.27, 91.03,15.385, 9.853,0.077963,0.063853
 207,4.979e-05,5.808e+01,1.2800,1.0318,123.61, 96.97,17.996,10.801,0.08569,0.068753,1.360e+01,2.4721,2.2901,138.43,110.92,26.413,16.467,0.077673,0.063548
 208,4.978e-05,6.046e+01,1.7808,1.4960,124.19, 97.56,20.028,12.035,0.08542,0.068706,1.288e+01,1.4436,1.2077,134.06,107.03,20.765,13.057,0.079030,0.065268
 209,4.978e-05,5.942e+01,2.3350,1.9807,123.12, 96.71,19.519,11.775,0.08588,0.068785,8.370e+00,3.2300,3.0963,100.33, 78.10,12.146, 8.033,0.079717,0.066175
 210,4.978e-05,5.458e+01,1.6716,1.2802,118.98, 92.91,16.182, 9.906,0.08574,0.069077,9.901e+00,2.6111,2.4387,114.09, 88.93,15.302, 9.840,0.077320,0.063331
 211,4.978e-05,5.713e+01,2.0843,1.7985,121.76, 95.30,19.278,11.635,0.08510,0.068375,1.305e+01,0.9778,0.8364,135.66,107.62,18.912,12.017,0.078654,0.065006
 212,4.978e-05,5.996e+01,2.5727,2.0978,123.32, 96.43,17.463,10.514,0.08525,0.068854,1.322e+01,3.7964,3.6848,136.13,108.61,24.773,15.470,0.077777,0.063429
 213,4.977e-05,5.728e+01,2.2492,1.8652,121.07, 94.68,17.186,10.466,0.08570,0.069197,7.687e+00,0.9661,0.8330, 95.60, 74.14, 4.806, 3.480,0.078324,0.064796
 214,4.977e-05,5.704e+01,1.6577,1.3846,122.84, 95.63,19.026,10.999,0.08495,0.068456,8.781e+00,1.4694,1.1879,105.52, 82.22,10.579, 7.047,0.077295,0.063452
 215,4.977e-05,5.235e+01,1.5348,1.2428,115.13, 89.72,14.579, 8.706,0.08400,0.068034,1.475e+01,2.1168,1.8958,145.74,116.72,26.368,16.396,0.077520,0.064015
 216,4.977e-05,5.990e+01,1.3476,1.0882,125.12, 97.85,19.311,11.524,0.08362,0.067788,1.120e+01,1.1632,0.9581,124.18, 97.69,16.268,10.460,0.076442,0.062770
 217,4.977e-05,5.817e+01,1.9729,1.6603,122.52, 95.83,18.474,10.818,0.08359,0.067369,8.072e+00,0.9562,0.8354,100.02, 77.30, 9.534, 6.387,0.076268,0.062646
 218,4.976e-05,5.230e+01,1.6824,1.4041,116.82, 90.93,14.625, 8.863,0.08338,0.067208,9.578e+00,3.1453,3.0064,111.80, 87.81,16.669,10.709,0.076374,0.062848
 219,4.976e-05,5.482e+01,2.3736,2.0671,119.03, 93.02,17.789,10.684,0.08355,0.067201,1.365e+01,1.2969,1.0635,140.09,112.09,21.899,13.752,0.076350,0.062844
 220,4.976e-05,5.841e+01,1.4907,1.2417,123.15, 96.39,17.759,10.522,0.08335,0.067351,1.164e+01,1.7952,1.5277,126.18, 99.65,20.809,13.110,0.077454,0.064117
 221,4.976e-05,5.851e+01,1.4951,1.2167,122.95, 96.29,18.091,10.932,0.08349,0.067223,8.205e+00,1.4840,1.2056,101.15, 78.50, 7.313, 5.077,0.076669,0.063150
 222,4.975e-05,5.049e+01,2.8344,2.5191,113.75, 88.82,15.883, 9.525,0.08336,0.067618,9.812e+00,1.2794,1.0389,114.09, 89.88,14.795, 9.541,0.076119,0.062222
 223,4.975e-05,5.644e+01,1.0829,0.8591,122.37, 95.83,17.255,10.428,0.08405,0.067285,1.255e+01,0.9153,0.7910,131.81,105.08,25.245,15.750,0.077341,0.064234
 224,4.975e-05,5.774e+01,1.6715,1.3824,120.25, 94.31,19.615,11.777,0.08454,0.067897,1.270e+01,1.7949,1.4935,133.43,106.57,22.593,14.165,0.077011,0.063278
 225,4.975e-05,5.582e+01,4.2624,3.8496,119.41, 93.79,18.259,11.140,0.08417,0.067538,7.618e+00,1.9197,1.6927, 96.00, 74.48, 9.990, 6.707,0.075927,0.062663
 226,4.975e-05,5.323e+01,3.1491,2.7962,118.70, 92.67,15.545, 9.423,0.08272,0.066543,8.994e+00,0.9749,0.8000,107.89, 84.07,15.605,10.022,0.075090,0.061802
 227,4.974e-05,5.287e+01,2.3500,1.9999,116.65, 91.31,18.668,11.370,0.08239,0.066141,1.269e+01,0.9978,0.8461,134.39,107.06,20.288,12.806,0.075457,0.062348
 228,4.974e-05,5.722e+01,1.3714,1.1057,121.09, 94.94,17.733,10.769,0.08250,0.066707,1.238e+01,2.8959,2.7365,131.77,105.20,23.268,14.605,0.075612,0.062450
 229,4.974e-05,5.481e+01,1.9966,1.6932,119.14, 93.39,17.275,10.569,0.08201,0.065930,7.312e+00,1.2996,1.0730, 94.53, 73.44, 6.318, 4.410,0.074095,0.060666
 230,4.974e-05,5.338e+01,1.6869,1.4081,118.38, 92.42,18.977,11.122,0.08258,0.066571,8.513e+00,2.1483,1.9270,104.61, 81.40, 8.909, 6.070,0.075038,0.061988
 231,4.973e-05,5.050e+01,2.0245,1.7716,113.22, 88.21,14.261, 8.640,0.08187,0.065991,1.413e+01,1.5276,1.2505,143.12,114.75,26.512,16.484,0.074440,0.061216
 232,4.973e-05,5.711e+01,1.8628,1.5449,122.23, 95.63,19.516,11.604,0.08184,0.065922,1.057e+01,0.9888,0.8411,120.75, 95.29,16.764,10.719,0.073719,0.060467
 233,4.973e-05,5.626e+01,2.9624,2.5703,120.55, 94.32,18.054,10.681,0.08135,0.065262,8.003e+00,2.6958,2.5239, 98.70, 76.87,11.484, 7.596,0.077048,0.063468
 234,4.973e-05,4.816e+01,1.8515,1.5700,111.09, 86.43,13.130, 8.067,0.08195,0.065882,9.510e+00,1.6245,1.3567,112.77, 88.57,17.621,11.228,0.073150,0.060117
 235,4.973e-05,5.418e+01,2.3262,2.0319,119.90, 93.71,18.853,11.363,0.08151,0.065489,1.180e+01,0.9953,0.8510,129.27,102.60,19.213,12.194,0.073664,0.060426
 236,4.972e-05,5.437e+01,1.0100,0.8147,118.13, 92.37,16.763, 9.968,0.08024,0.064916,1.199e+01,1.0857,0.8718,130.16,103.09,21.360,13.421,0.073941,0.061201
 237,4.972e-05,5.391e+01,1.1424,0.9276,118.49, 92.64,16.918,10.338,0.08051,0.064522,7.568e+00,3.7096,3.5913, 96.67, 74.99, 5.293, 3.847,0.074528,0.061083
 238,4.972e-05,4.925e+01,2.7852,2.4173,113.87, 88.74,16.491, 9.657,0.07976,0.063639,8.993e+00,2.6214,2.4366,109.48, 86.06,13.141, 8.564,0.072570,0.059674
 239,4.972e-05,5.221e+01,2.4602,2.1306,117.79, 92.03,15.390, 9.275,0.08017,0.064801,1.213e+01,3.5280,3.4003,131.08,104.61,22.524,14.142,0.073460,0.060633
 240,4.971e-05,5.467e+01,2.4639,2.1646,118.74, 93.03,17.455,10.480,0.07975,0.063544,1.180e+01,1.6980,1.4405,130.06,103.19,18.276,11.636,0.072181,0.059422
 241,4.971e-05,5.274e+01,1.6807,1.4109,117.26, 91.96,17.479,10.471,0.07903,0.063359,7.107e+00,1.8140,1.5463, 93.81, 72.61, 7.340, 5.033,0.071844,0.058689
 242,4.971e-05,5.032e+01,1.3264,1.0876,115.72, 90.28,15.770, 9.308,0.07934,0.063581,8.499e+00,1.9538,1.7131,104.73, 82.23,15.739,10.133,0.073098,0.060667
 243,4.971e-05,4.925e+01,1.9232,1.6450,113.16, 88.60,17.538,10.608,0.07878,0.063765,1.252e+01,1.3204,1.0835,134.63,107.79,21.831,13.698,0.071587,0.058942
 244,4.970e-05,5.374e+01,1.4368,1.1861,118.61, 93.05,17.837,10.752,0.07841,0.063392,1.103e+01,2.1901,1.9798,124.39, 98.90,21.364,13.445,0.071588,0.058760
 245,4.970e-05,5.227e+01,1.7048,1.4280,116.98, 91.72,16.950,10.346,0.07825,0.062811,7.352e+00,0.9473,0.8218, 94.32, 73.29, 6.035, 4.265,0.075119,0.062624
 246,4.970e-05,4.845e+01,2.5533,2.1800,112.51, 87.97,17.251,10.129,0.07927,0.063704,8.378e+00,1.7704,1.4971,105.19, 82.20,11.685, 7.711,0.071243,0.057981
 247,4.970e-05,4.913e+01,1.3826,1.1103,113.57, 88.77,15.425, 9.355,0.07830,0.062549,1.270e+01,1.6567,1.3832,134.90,108.03,24.906,15.527,0.072555,0.060320
 248,4.969e-05,5.316e+01,1.5842,1.3040,117.86, 92.41,18.517,11.106,0.07824,0.063556,1.044e+01,1.0089,0.8533,121.16, 96.05,17.709,11.273,0.070514,0.057629
 249,4.969e-05,5.264e+01,1.5893,1.3035,117.27, 92.00,18.097,10.806,0.07760,0.062271,7.336e+00,2.0243,1.8027, 96.32, 75.01,11.846, 7.812,0.070427,0.057742
 250,4.969e-05,4.544e+01,1.4197,1.1486,109.24, 85.12,13.792, 8.486,0.07667,0.061110,9.071e+00,1.2945,1.0577,110.12, 86.46,16.649,10.636,0.071654,0.059528
 251,4.969e-05,5.103e+01,1.3789,1.1266,117.39, 92.02,18.912,11.422,0.07704,0.062039,1.085e+01,0.9878,0.8456,124.40, 98.59,18.473,11.740,0.069589,0.057193
 252,4.968e-05,5.149e+01,1.9259,1.5742,115.27, 90.18,16.714,10.039,0.07623,0.061177,1.204e+01,2.4314,2.2444,131.63,105.21,23.652,14.793,0.070241,0.057932
 253,4.968e-05,4.936e+01,1.8124,1.5640,114.21, 89.50,16.235, 9.936,0.07594,0.060950,6.572e+00,0.9512,0.8229, 90.36, 70.19, 4.219, 3.110,0.069145,0.056889
 254,4.968e-05,4.995e+01,1.4220,1.1548,116.61, 90.93,18.270,10.547,0.07578,0.060574,7.600e+00,1.3505,1.0927, 99.57, 77.55,10.053, 6.732,0.069285,0.056695
 255,4.968e-05,4.532e+01,1.6542,1.3658,108.33, 84.42,13.726, 8.308,0.07602,0.061500,1.307e+01,1.2455,1.0127,138.68,111.09,25.008,15.575,0.069113,0.056946
 256,4.967e-05,5.305e+01,1.6757,1.3889,118.70, 92.73,18.295,11.010,0.07677,0.061839,1.006e+01,1.3672,1.1030,118.28, 92.92,15.684,10.103,0.071060,0.058594
 257,4.967e-05,5.070e+01,2.0921,1.7428,115.54, 90.18,16.791, 9.938,0.07603,0.061660,7.055e+00,1.6424,1.3707, 94.26, 72.92, 8.282, 5.619,0.070048,0.058142
 258,4.967e-05,4.688e+01,1.9729,1.6782,112.29, 87.37,13.823, 8.352,0.07552,0.060692,8.344e+00,3.7499,3.6370,105.68, 82.94,15.166, 9.812,0.068702,0.056784
 259,4.967e-05,4.734e+01,2.4050,2.0685,112.30, 87.73,15.885, 9.562,0.07459,0.060561,1.220e+01,1.8889,1.6422,134.06,106.89,20.077,12.697,0.068243,0.056406
 260,4.966e-05,5.184e+01,2.4460,2.1304,118.52, 92.72,15.993, 9.527,0.07438,0.059984,1.013e+01,1.7456,1.4621,120.13, 94.39,16.493,10.510,0.067866,0.055174
 261,4.966e-05,5.061e+01,2.2347,1.9116,116.50, 91.11,14.589, 8.747,0.07466,0.060850,7.771e+00,0.8844,0.7825,100.95, 78.54, 3.076, 2.357,0.070453,0.058400
 262,4.966e-05,4.755e+01,2.0786,1.7727,113.71, 88.87,14.891, 8.352,0.07464,0.060379,8.617e+00,1.0147,0.8540,108.71, 86.27,16.897,10.758,0.066735,0.054777
